CODICEIDENTIFICATIVOSITO;LATITUDINE
3641;37,6812724
3642;45,08988717
3643;46,033822
3644;45,55739331
3645;45,87744194
3647;37,61473451
3648;39,3561963
3649;45,21971326
3650;45,81059255
3650;45,81059255
3651;44,90381746
3652;45,42717878
3653;45,6359706
3654;45,32899504
3655;41,92368092
3655;41,92368092
3656;41,9608523
3656;41,9608523
3657;42,8536043
3658;45,0815329
3659;45,44122274
3660;40,65246862
3661;44,22852591
3662;45,312403
3662;45,312403
3664;42,0985483
3665;40,730659
3666;44,6363977
3668;40,1148796
3669;45,6620299
3670;40,54721826
3671;36,8250306
3672;36,8250306
3673;42,210428
3674;44,85167018
3675;40,66577801
3676;42,080843
3677;42,080843
3678;42,080843
3679;40,98958254
3680;46,405948
3680;46,405948
3680;46,405948
3681;44,0642123
3682;41,072733
3684;37,93040009
3685;43,91001742
3686;46,15905626
3687;39,95117317
3688;42,5022539
3689;44,75903936
3690;37,2944046
3691;46,15201947
3691;46,15201947
3691;46,15201947
3692;37,0714069
3693;45,55293538
3694;43,2601678
3695;44,6985906
3696;41,4675671
3697;38,91030819
3699;42,7605301
3700;37,51019504
3701;37,95709051
3702;39,26265214
3703;44,2264559
3705;41,7024334
3705;41,7024334
3706;41,47722055
3707;37,5735115
3708;40,15857848
3709;41,89620561
3710;38,1057641
3711;38,13022074
3712;38,21997567
3713;45,61752423
3714;42,949825
3715;38,365273
3716;45,8299228
3717;45,65271388
3718;42,04085897
3719;40,96585809
3720;38,9389095
3721;41,89360762
3722;39,24362216
3724;40,1322164
3725;43,7698633
3725;43,7698633
3726;39,3058988
3726;39,3058988
3727;40,4868832
3728;45,820969
3729;42,57284371
3730;37,5559698
3731;38,03964962
3731;38,03964962
3732;45,1464361
3733;44,67505692
3733;44,67505692
3733;44,67505692
3734;40,68715963
3735;38,13567014
3736;40,9918422
3737;45,10324245
3738;37,31834487
3739;40,37995095
3740;45,46502669
3741;38,13022074
3742;44,14483114
3743;45,61830053
3744;41,11640561
3745;37,5049157
3746;43,74284189
3747;38,6866502
3748;40,6404318
3748;40,6404318
3748;40,6404318
3748;40,6404318
3749;38,3196911
3750;38,68244056
3751;39,77185398
3751;39,77185398
3752;37,528824
3753;39,29922927
3754;46,12124143
3754;46,12124143
3755;37,0714069
3756;38,01772175
3757;37,083703
3758;45,34506494
3759;40,3751139
3760;40,3751139
3761;40,2539749
3762;37,581302
3762;37,581302
3763;45,90492013
3764;45,793549
3765;37,613798
3766;44,39680433
3767;45,00358098
3768;38,08836498
3769;38,02515835
3770;45,0954133
3770;45,0954133
3771;41,87778536
3772;41,46586182
3773;37,31834487
3774;45,3254606
3774;45,3254606
3774;45,3254606
3775;45,16837828
3776;38,1918755
3777;45,3647705
3779;40,87196683
3780;45,20375976
3781;43,1119613
3782;37,27158947
3783;41,31615901
3784;38,01667005
3785;45,43434653
3786;40,72942995
3787;44,64484111
3788;41,87120892
3789;45,3984905
3790;39,9004706
3791;41,5910049
3791;41,5910049
3792;43,7646509
3793;38,1239777
3794;39,31582083
3795;44,8274313
3796;40,6459437
3797;45,7903193
3799;45,9641
3799;45,9641
3800;44,0345805
3801;46,05486808
3803;45,44632586
3807;42,780125
3808;45,52929184
3809;44,2833027
3810;40,6453663
3811;43,9639562
3812;40,750252
3812;40,750252
3813;44,0554838
3814;44,2008438
3815;45,6738318
3816;45,81059255
3817;45,0467651
3818;43,8624742
3819;43,78213746
3820;37,57974968
3821;38,1940297
3822;40,7259269
3824;39,60269847
3825;37,98967565
3826;46,0607259
3826;46,0607259
3827;41,1523118
3828;40,63273564
3829;40,973212
3830;40,81125146
3831;45,4537318
3833;38,81212917
3834;37,98128573
3835;39,49535602
3836;43,7093833
3837;44,030663
3838;44,0642123
3840;40,01830098
3841;41,9015141
3843;43,2351998
3844;41,12198501
3845;45,5400911
3845;45,5400911
3846;45,34667932
3846;45,34667932
3847;45,3239733
3848;45,00575938
3849;45,05228865
3850;45,0709201
3851;44,88394
3852;45,01430863
3853;43,88855909
3854;41,31582888
3855;45,00377505
3856;44,99172438
3857;44,68065644
3858;41,19113
3860;37,8241584
3861;44,866689
3861;44,866689
3862;43,582057
3863;41,87687645
3864;43,3133078
3865;43,6759139
3866;37,22928814
3867;42,65932535
3868;45,75778909
3869;45,75778909
3870;45,75041852
3871;45,43407156
3872;43,1107168
3873;45,64643183
3874;37,5360853
3875;37,6778705
3876;41,92368092
3877;40,815911
3878;44,05517354
3879;41,11473081
3880;41,1009975
3881;45,4455719
3882;40,37586774
3882;40,37586774
3883;43,83298139
3885;41,5863481
3885;41,5863481
3885;41,5863481
3885;41,5863481
3885;41,5863481
3886;45,59142337
3887;39,20740111
3888;37,2698234
3889;45,664153
3890;45,67946769
3891;43,6809889
3892;38,10880596
3893;38,1356928
3893;38,1356928
3894;45,1769401
3895;40,9216135
3896;40,14789925
3898;37,86948091
3899;41,92368092
3900;43,73241155
3901;45,99099744
3902;45,66082081
3902;45,66082081
3903;42,7305146
3903;42,7305146
3904;38,0481561
3905;42,71953814
3906;40,7752782
3907;38,6902199
3908;45,10744585
3909;45,8104264
3909;45,8104264
3909;45,8104264
3909;45,8104264
3910;41,1194283
3911;40,883655
3912;41,34345226
3913;41,097433
3914;41,19504095
3915;46,060829
3916;38,056059
3918;45,4935494
3919;46,078842
3920;45,649279
3920;45,649279
3921;37,2260514
3921;37,2260514
3922;40,960497
3923;42,0020905
3924;45,0607053
3925;41,59788949
3926;45,2911506
3927;41,31582888
3929;42,4791644
3930;40,70309074
3931;42,159524
3932;39,2238411
3933;39,24122665
3934;37,61329663
3935;44,2825913
3935;44,2825913
3936;41,07726388
3937;44,02042572
3938;45,43976858
3939;40,7403321
3940;45,94670669
3941;38,28746682
3942;40,60560565
3943;37,51018565
3944;37,51062599
3945;42,79330075
3946;44,30947321
3947;46,1180581
3948;37,54106938
3949;38,13022074
3949;38,13022074
3950;37,98128573
3950;37,98128573
3951;41,92368092
3952;39,3028794
3953;37,50598655
3953;37,50598655
3953;37,50598655
3954;45,59031133
3955;43,302602
3955;43,302602
3956;41,7219784
3957;44,80408463
3958;39,2855163
3959;38,11374707
3960;40,8506962
3961;44,15936574
3963;39,9067055
3964;44,79224
3966;40,9532484
3966;40,9532484
3967;45,64914197
3967;45,64914197
3968;45,67946769
3968;45,67946769
3969;44,6817217
3970;45,42724262
3971;37,51180757
3972;39,1907421
3973;44,99588
3975;40,6794361
3975;40,6794361
3976;37,606134
3976;37,606134
3978;41,9657196
3979;38,14029282
3980;44,1565861
3981;37,0331309
3982;37,50689
3982;37,50689
3982;37,50689
3983;41,73260115
3984;45,41198194
3985;37,0795666
3986;42,7305146
3987;40,7274547
3988;37,5147474
3990;36,95257408
3991;40,74114494
3992;41,724297
3993;38,0231633
3994;44,67033575
3995;37,18207632
3996;44,63994414
3996;44,63994414
3998;45,68902676
4000;45,04041965
4001;41,08901604
4002;44,4034139
4003;44,4035186
4004;38,210353
4004;38,210353
4005;42,417786
4006;39,924347
4007;44,67589681
4009;45,31675824
4009;45,31675824
4010;43,6046625
4011;44,49216451
4011;44,49216451
4012;40,15857848
4013;45,18361907
4015;41,4578129
4016;44,37826391
4016;44,37826391
4016;44,37826391
4018;43,2123228
4019;45,5397675
4020;44,40957042
4021;38,34786357
4022;38,09124689
4022;38,09124689
4024;40,624906
4025;44,2008438
4026;43,4347763
4027;44,08985181
4028;40,4202013
4029;45,18490862
4030;44,647111
4031;43,099164
4033;38,20288675
4034;40,63715595
4035;44,1565861
4035;44,1565861
4035;44,1565861
4035;44,1565861
4036;38,6760875
4036;38,6760875
4037;43,4669678
4037;43,4669678
4038;45,07424619
4038;45,07424619
4039;39,25148781
4039;39,25148781
4040;43,6987603
4041;45,5353302
4042;39,2192329
4042;39,2192329
4042;39,2192329
4043;39,40290322
4043;39,40290322
4044;38,9389095
4045;45,90070255
4046;37,32219769
4047;37,37175426
4048;41,93164685
4049;40,17180996
4050;45,43547233
4051;45,0547244
4052;45,6744569
4054;41,88520088
4055;39,64090011
4056;40,7776232
4056;40,7776232
4057;41,30471165
4058;45,0642348
4059;37,15445221
4060;44,17147095
4061;40,69451
4061;40,69451
4062;43,94926043
4063;41,6890657
4064;43,60858441
4065;40,25655514
4066;44,8013504
4067;40,7199848
4068;40,644317
4069;37,44220831
4070;37,44220831
4071;41,6599413
4072;45,6678643
4073;46,1024718
4074;40,6837809
4075;42,8536043
4076;44,3484827
4077;41,76158786
4078;40,8754897
4079;45,90887149
4080;40,84845096
4080;40,84845096
4081;39,15278011
4082;39,17322628
4083;45,168015
4083;45,168015
4084;45,71673
4084;45,71673
4085;37,50500893
4086;43,24968617
4087;40,8771275
4087;40,8771275
4088;45,5274943
4088;45,5274943
4089;40,6096904
4090;38,67182125
4091;44,02810715
4092;37,5734718
4092;37,5734718
4092;37,5734718
4093;40,8325716
4094;44,40726
4095;44,179835
4097;38,23213858
4098;44,34736949
4099;45,286143
4100;37,798045
4100;37,798045
4101;41,8777673
4102;41,88703421
4103;41,8848265
4104;40,61395705
4105;41,9419913
4106;37,5122425
4106;37,5122425
4107;45,53752945
4108;40,727537
4109;45,20337058
4110;43,85453384
4111;37,9824189
4112;45,11897941
4113;41,99919166
4114;41,02508456
4115;43,945799
4116;45,8203059
4117;42,0622993
4118;40,6797135
4119;44,18953363
4120;44,66938598
4121;44,13054816
4122;40,959366
4123;43,509708
4124;41,8944064
4125;41,73697555
4126;41,9529998
4127;45,21231
4129;45,94257074
4130;44,8477637
4130;44,8477637
4132;44,5411674
4133;41,87437485
4134;43,5287474
4135;41,99971096
4136;44,4990726
4137;38,21508145
4138;38,1940297
4139;39,2106063
4140;40,9220129
4141;41,08413172
4141;41,08413172
4142;39,782393
4143;45,1043732
4144;37,5706513
4144;37,5706513
4144;37,5706513
4145;40,9220129
4146;37,60633501
4147;37,60633501
4148;40,9220129
4149;38,12852884
4150;42,1927685
4151;39,59365878
4152;38,89144331
4153;40,727537
4154;40,09085518
4155;41,48590368
4156;42,86507491
4157;45,06624351
4159;37,50876938
4160;44,638346
4161;36,85389858
4162;41,1295587
4163;39,40290322
4164;43,23773
4165;41,0827212
4166;45,18823084
4167;43,8193414
4168;45,4590004
4169;41,1256631
4169;41,1256631
4169;41,1256631
4169;41,1256631
4170;44,0115882
4174;38,2258615
4175;41,04198334
4176;42,6836221
4178;39,1453371
4179;44,3987645
4180;46,0616404
4181;45,79672412
4182;41,8608142
4183;45,76122535
4184;41,111917
4185;42,8222681
4186;39,20740111
4187;43,74274065
4187;43,74274065
4187;43,74274065
4187;43,74274065
4188;38,37095145
4188;38,37095145
4190;41,677647
4191;41,9114438
4191;41,9114438
4192;41,6376276
4192;41,6376276
4193;45,3131177
4194;42,0481782
4195;42,2195199
4196;37,51544191
4196;37,51544191
4197;41,91154774
4198;45,886372
4198;45,886372
4199;45,79233018
4200;45,607976
4200;45,607976
4201;45,09555081
4202;45,3199568
4203;39,2374096
4203;39,2374096
4204;39,36868
4204;39,36868
4205;37,85414976
4205;37,85414976
4206;43,7105854
4207;41,32249185
4208;44,68932396
4208;44,68932396
4209;39,40290322
4210;38,11374707
4212;45,53252414
4213;42,0813354
4214;40,69663035
4215;40,2820876
4218;37,98931876
4219;40,90298979
4220;39,36226888
4221;39,66342342
4223;44,72196314
4225;40,82623791
4226;44,3559243
4228;44,1502851
4229;37,5154465
4229;37,5154465
4231;43,97903091
4232;43,767531
4233;41,08786605
4234;41,68969475
4239;45,7394046
4240;40,34378139
4241;41,0819088
4242;41,706777
4243;39,52248176
4244;44,66323796
4245;39,3052444
4246;39,19748395
4246;39,19748395
4246;39,19748395
4247;39,21077838
4247;39,21077838
4248;37,6778705
4249;43,676264
4250;44,205698
4251;41,1256631
4252;42,07609175
4253;43,94758
4254;40,8366588
4255;44,90315411
4256;37,98796703
4257;37,44220831
4258;38,365273
4260;45,5704776
4261;45,599058
4262;41,94873229
4262;41,94873229
4263;37,9537252
4264;44,7620048
4266;38,67182125
4267;40,90192454
4268;39,2355999
4269;43,7931126
4270;42,15817467
4270;42,15817467
4273;43,998274
4274;38,9389095
4275;40,9220129
4276;45,98639483
4276;45,98639483
4277;38,178973
4277;38,178973
4278;37,56680963
4279;38,0789178
4280;41,28464414
4281;37,0699581
4282;43,6825485
4283;39,21709335
4284;45,28411719
4286;42,32577556
4287;43,91498964
4289;41,730621
4290;44,5202682
4291;39,5550135
4292;45,01759668
4293;37,50689
4294;45,9418782
4295;43,58228
4296;45,17693165
4297;40,59432999
4298;42,32860831
4299;42,5636168
4300;40,93025982
4301;43,46463
4302;41,92368092
4303;44,462617
4304;43,4584579
4304;43,4584579
4304;43,4584579
4305;40,6997084
4305;40,6997084
4306;45,10045969
4307;41,8664339
4308;38,1781117
4309;37,87719532
4310;42,037771
4311;37,60153914
4312;36,74229619
4313;45,89381618
4314;45,06923368
4315;44,86329411
4316;41,24859243
4317;37,66350537
4318;39,5941841
4319;40,54261515
4320;43,64725871
4321;45,0698118
4322;41,5052924
4323;38,69141251
4325;45,1836272
4326;44,801485
4326;44,801485
4326;44,801485
4326;44,801485
4326;44,801485
4326;44,801485
4327;44,68932396
4328;44,33069
4329;41,7227836
4330;44,18919183
4330;44,18919183
4331;40,3050973
4332;46,1424635
4333;42,8536043
4334;45,44408768
4335;43,2351853
4336;43,7090846
4337;45,08056265
4338;45,2282297
4342;45,6396733
4342;45,6396733
4343;45,5573204
4344;37,51385505
4345;44,04831172
4346;40,77381164
4347;40,77381164
4348;44,01881068
4349;41,2988908
4350;45,90070255
4351;45,42309934
4352;43,648774
4353;40,83226276
4354;40,265802
4355;42,46885765
4355;42,46885765
4355;42,46885765
4356;39,2389841
4357;37,55386175
4358;45,32599527
4358;45,32599527
4359;40,92212086
4360;38,0176177
4361;45,21971326
4362;41,0805477
4363;43,62041128
4364;40,8150042
4365;44,20400876
4366;38,10305774
4367;45,36600221
4367;45,36600221
4368;37,89089688
4369;44,1995486
4370;45,08226863
4371;44,99012132
4372;40,61395705
4373;40,20097191
4374;40,9168662
4374;40,9168662
4375;38,89144331
4376;45,06356532
4376;45,06356532
4377;45,12511129
4378;41,92368092
4379;45,53706978
4380;42,4206766
4380;42,4206766
4381;44,8989076
4383;44,77436685
4383;44,77436685
4385;45,45759457
4387;44,68606742
4388;37,31935111
4389;41,1221574
4390;42,88852241
4390;42,88852241
4391;41,8716557
4393;44,088366
4393;44,088366
4395;41,9542117
4396;43,34586
4396;43,34586
4396;43,34586
4397;40,619219
4398;44,67283633
4399;40,39294
4400;39,40290322
4401;38,7064306
4403;40,7442635
4404;37,6303355
4405;45,4584713
4406;42,3498479
4407;37,47575611
4408;37,5099511
4410;41,98133567
4411;45,5614691
4411;45,5614691
4411;45,5614691
4412;43,8777049
4413;46,1375185
4414;40,66302066
4415;40,61951187
4417;37,61734017
4418;40,8274861
4418;40,8274861
4418;40,8274861
4419;40,9220129
4420;37,47575611
4421;44,61397165
4422;37,5689376
4423;41,995802
4424;45,2229249
4424;45,2229249
4426;41,3015823
4427;38,2385368
4428;37,61890762
4429;41,150466
4430;38,02217285
4430;38,02217285
4431;45,11736843
4432;40,73344053
4433;45,556671
4434;41,92368092
4435;42,42836953
4436;37,21094156
4437;37,47575611
4439;44,9240532
4440;39,83123552
4441;39,80701439
4442;42,8536043
4443;45,8154079
4443;45,8154079
4445;46,1599777
4446;36,70565404
4447;44,74196895
4448;38,8382196
4449;43,44645514
4450;44,64656281
4451;39,3054828
4452;43,3171036
4453;41,081615
4454;40,58850532
4454;40,58850532
4455;45,01611815
4456;41,92062841
4457;39,174955
4458;42,91922
4458;42,91922
4459;40,7259269
4460;43,3187951
4461;45,06271035
4462;40,3457392
4463;40,7413509
4464;40,49169
4465;43,108455
4466;42,35106159
4466;42,35106159
4467;37,57396518
4468;37,70990917
4469;44,40726
4470;44,00609768
4471;43,4729699
4472;45,0692794
4473;45,0954133
4474;45,04053319
4474;45,04053319
4476;40,5765332
4477;45,47635165
4478;45,54619852
4479;38,02529476
4480;39,78163081
4481;45,56789575
4482;40,6796742
4483;41,85460632
4484;37,5324876
4485;45,159114
4486;39,28329912
4487;44,90907286
4488;45,41194321
4488;45,41194321
4488;45,41194321
4489;39,0806529
4491;42,60873828
4492;45,46714843
4493;42,76780013
4494;45,85828261
4494;45,85828261
4495;40,4410465
4496;42,78960886
4497;45,787179
4498;45,4847156
4499;41,2027767
4499;41,2027767
4500;42,2897107
4501;45,619592
4502;40,0940908
4503;40,0511927
4504;40,1754234
4504;40,1754234
4505;40,5148399
4506;45,33058379
4506;45,33058379
4507;45,08273299
4507;45,08273299
4508;44,808812
4509;41,26800103
4510;37,65939322
4511;41,1295587
4512;39,3133463
4513;37,44220831
4514;40,14926161
4515;44,95345679
4516;45,0709201
4517;45,0709201
4518;44,9007512
4519;41,87917757
4519;41,87917757
4520;44,7232084
4520;44,7232084
4521;45,0532019
4522;41,23571341
4523;41,20006431
4523;41,20006431
4524;40,00065972
4525;38,9389095
4526;43,88761132
4526;43,88761132
4527;44,14992351
4528;45,6566137
4528;45,6566137
4529;40,61284611
4530;37,5657145
4531;38,18795622
4532;41,9015141
4533;45,88224785
4534;40,55122834
4535;40,2858471
4535;40,2858471
4535;40,2858471
4536;45,31518185
4537;45,014169
4537;45,014169
4538;40,50955798
4539;43,517659
4540;42,9717087
4541;46,0710668
4542;45,619592
4542;45,619592
4543;44,64539723
4544;39,27977537
4545;38,12956244
4546;37,44220831
4547;38,12391712
4548;44,6844515
4548;44,6844515
4549;43,9386683
4550;41,1692844
4551;45,2968571
4552;45,94330234
4553;44,9996436
4554;40,82217934
4555;39,698457
4556;45,5515936
4557;43,6825485
4558;43,68884104
4559;40,78150014
4560;41,7829289
4560;41,7829289
4561;42,9891065
4561;42,9891065
4562;44,7212046
4562;44,7212046
4563;44,6451384
4564;45,41716627
4565;40,7383217
4566;35,5004728
4567;45,07012915
4568;44,87723385
4570;42,086138
4571;45,3141795
4571;45,3141795
4571;45,3141795
4572;46,15146507
4575;42,024922
4577;38,11374707
4578;38,1032693
4579;38,1032693
4580;45,17394856
4581;44,93996344
4583;45,0748949
4584;40,4465831
4585;44,4897966
4586;38,9284891
4587;40,9220129
4590;46,47726
4590;46,47726
4591;40,6638753
4591;40,6638753
4592;41,10438188
4593;44,38889612
4593;44,38889612
4594;42,5362315
4595;39,9014715
4595;39,9014715
4596;45,0709201
4597;45,0709201
4598;41,9088391
4600;43,34475722
4601;39,438966
4602;45,0523749
4603;41,0415427
4604;40,66356098
4605;38,13022074
4606;40,4610459
4607;37,5539388
4608;44,2336285
4608;44,2336285
4609;40,7303104
4610;39,9245773
4611;40,93025982
4612;37,48942
4613;45,93151858
4614;45,44274818
4615;45,3220795
4615;45,3220795
4616;37,528824
4617;40,6714516
4618;39,25714445
4619;45,630898
4620;39,29959831
4621;42,959912
4622;40,9568479
4624;42,76780013
4625;44,40726
4625;44,40726
4626;39,3099931
4627;42,068138
4628;39,010745
4629;43,9080378
4629;43,9080378
4630;45,97899989
4631;38,9097919
4632;45,4562987
4632;45,4562987
4633;40,932462
4633;40,932462
4634;45,36600221
4636;45,473263
4637;45,69793609
4638;43,12568279
4639;44,66407284
4639;44,66407284
4640;42,821997
4641;40,3812135
4642;41,79432963
4643;40,76121057
4643;40,76121057
4644;43,56741
4644;43,56741
4644;43,56741
4646;45,0039926
4647;42,4206766
4647;42,4206766
4648;39,24174124
4650;40,4669227
4651;40,8506962
4652;45,32188179
4653;45,2526659
4655;41,77752206
4656;44,7958952
4657;44,90751
4657;44,90751
4658;45,0039926
4658;45,0039926
4659;40,128023
4660;41,04457367
4661;38,1532203
4662;45,05729067
4663;42,0411165
4665;44,13943909
4666;44,32917248
4667;42,4142789
4668;40,7761799
4669;45,0039926
4670;36,90707175
4673;40,31778858
4674;40,220597
4675;45,6648964
4675;45,6648964
4675;45,6648964
4677;42,11723286
4679;42,2247036
4680;38,89671754
4681;46,27478596
4682;45,66830969
4683;41,83620033
4684;41,7970443
4685;43,39434736
4686;42,2432944
4688;40,63335241
4689;41,90495137
4691;43,3404305
4693;42,22655
4694;42,362318
4694;42,362318
4695;42,0967979
4696;39,9237011
4697;41,80179389
4698;44,6421659
4698;44,6421659
4699;41,96721515
4700;40,7452443
4701;39,346127
4701;39,346127
4702;41,9601806
4704;42,3498479
4705;41,90963644
4707;40,85194112
4708;44,76516052
4709;37,983651
4710;42,744838
4711;37,54106938
4711;37,54106938
4711;37,54106938
4712;37,732124
4712;37,732124
4713;42,45711309
4713;42,45711309
4713;42,45711309
4714;37,70990917
4715;38,66538266
4716;40,14858357
4717;37,76653982
4718;45,6523786
4719;45,83835
4720;45,6419961
4720;45,6419961
4721;39,33901317
4722;41,24124461
4723;44,4161414
4724;37,62288929
4725;40,61399115
4726;41,4563055
4727;36,9272002
4728;45,5129004
4729;41,00989583
4730;45,8764744
4731;44,1747369
4732;45,6654397
4733;44,9306
4734;42,3522441
4734;42,3522441
4735;40,50852418
4735;40,50852418
4736;41,00390335
4737;44,05356498
4739;41,80161072
4740;40,624906
4742;38,18885577
4742;38,18885577
4743;43,2136288
4744;40,89847661
4745;44,90907286
4746;40,927213
4747;42,521613
4747;42,521613
4748;45,5470423
4749;45,44902979
4750;42,290281
4751;45,76951464
4752;45,56819593
4755;44,91574785
4756;40,9010388
4757;37,75283778
4758;44,8013504
4759;38,72384067
4760;44,38299237
4761;41,91421458
4762;45,39920026
4763;44,99012132
4764;45,327459
4765;42,1616797
4766;39,84861857
4767;40,89169295
4768;44,36904511
4769;41,754544
4770;45,41535645
4772;40,61664933
4773;40,9193254
4773;40,9193254
4774;39,4933006
4776;40,70537909
4777;41,92368092
4778;40,7252767
4779;38,68310508
4780;38,1156879
4781;45,40855656
4782;44,911245
4783;41,8969899
4784;43,55680159
4785;40,8241705
4786;41,7712365
4787;41,6700267
4788;45,39772726
4789;41,63455431
4790;37,60132149
4791;45,0467651
4794;45,554849
4795;40,71266731
4796;39,450281
4798;45,45127093
4799;41,24859243
4800;45,35468515
4801;40,993518
4802;40,0366
4803;43,186577
4804;42,868873
4804;42,868873
4805;40,71278
4806;43,819563
4807;45,4282731
4807;45,4282731
4807;45,4282731
4808;43,10183495
4809;40,1934805
4809;40,1934805
4810;41,12855541
4811;45,5146249
4812;45,5846048
4813;40,8263704
4814;44,036516
4815;45,17401872
4816;41,02508456
4817;38,55571575
4818;40,68135705
4819;37,5105983
4820;37,66702897
4821;38,2303886
4822;38,13198823
4823;45,08962992
4824;40,29472924
4825;42,09577
4826;37,48270702
4827;38,16201535
4828;44,50910171
4829;40,62670251
4830;43,07093598
4831;37,6610287
4832;37,32219769
4833;42,0082098
4834;38,6904706
4835;41,21839276
4837;44,10674539
4838;44,12434868
4839;43,2782094
4840;39,839877
4841;39,23520565
4842;42,1045588
4843;41,86890758
4844;46,15146507
4845;39,9282222
4846;37,8692062
4847;39,34273854
4848;45,33341684
4849;46,511005
4851;45,23363
4852;41,9015141
4853;40,577672
4854;40,6347346
4854;40,6347346
4855;40,6724281
4855;40,6724281
4857;42,043338
4857;42,043338
4857;42,043338
4858;40,1761849
4859;42,0595251
4859;42,0595251
4860;45,07608548
4862;41,99472029
4863;44,0905579
4864;45,38219795
4865;42,544623
4868;44,9006793
4869;44,2975603
4870;37,6862801
4871;40,2399689
4872;41,92368092
4873;44,07447444
4874;45,94598365
4875;40,98986006
4876;44,26560973
4877;40,8506962
4877;40,8506962
4878;42,735971
4880;40,6649267
4881;44,1760487
4881;44,1760487
4882;44,138566
4883;44,138566
4884;42,7655185
4884;42,7655185
4885;40,80903931
4886;40,053883
4886;40,053883
4886;40,053883
4886;40,053883
4887;41,92368092
4888;45,4666212
4889;43,77485213
4890;45,62760947
4891;41,23125145
4892;40,90824231
4893;43,28486264
4894;41,88376585
4895;39,2413493
4896;39,28985077
4897;45,09612864
4900;45,6091369
4901;46,1254911
4901;46,1254911
4901;46,1254911
4902;45,1531176
4903;39,62881589
4904;40,351214
4905;40,25037527
4906;41,13463283
4907;41,63089235
4907;41,63089235
4907;41,63089235
4908;43,61162392
4909;40,8589128
4910;39,62881589
4911;35,5026923
4912;36,75928447
4913;44,5283889
4913;44,5283889
4913;44,5283889
4914;40,94583869
4915;40,6412236
4916;36,9168224
4917;45,49727109
4918;37,145833
4919;45,07497919
4920;41,0833643
4921;36,90467451
4923;45,5835206
4924;44,52890046
4925;40,8506962
4927;40,74040553
4928;40,7295235
4929;39,83123552
4930;39,7454833
4931;42,31043756
4932;40,6815215
4933;41,083215
4934;38,14922216
4936;39,6860838
4937;40,8589128
4938;44,41282873
4939;43,7238974
4940;41,583602
4941;39,0806529
4942;39,3130688
4943;45,733316
4944;37,61329663
4945;41,92368092
4946;44,138566
4947;45,5324703
4948;45,52205969
4949;41,87478896
4950;42,9321493
4951;42,762401
4952;39,03295295
4953;45,61073974
4953;45,61073974
4955;45,66905391
4955;45,66905391
4956;38,9389095
4957;44,52014715
4958;43,82000568
4961;45,2577366
4962;42,80018427
4964;45,77350305
4965;42,08191755
4965;42,08191755
4967;37,071475
4968;38,0555509
4969;45,6507855
4970;37,2998767
4971;41,71852555
4972;40,2484374
4975;39,31198898
4976;46,0837042
4976;46,0837042
4978;38,56284192
4978;38,56284192
4979;45,6578337
4980;45,06924885
4981;41,92441285
4981;41,92441285
4981;41,92441285
4982;40,7196843
4983;40,33424
4984;37,16304327
4985;40,9220129
4986;40,17760743
4987;38,93059116
4987;38,93059116
4988;45,5835206
4989;45,35871934
4990;37,31044113
4991;42,32860831
4992;45,38919824
4993;43,6921283
4994;45,0685845
4995;43,8942764
4996;45,5321458
4997;43,37219399
4998;43,404781
4999;43,1797943
5000;44,40726
5001;41,1256631
5001;41,1256631
5002;37,7897624
5003;37,7897624
5004;39,3123571
5005;45,5206995
5006;45,31510174
5007;45,4279589
5008;45,3497197
5009;45,07787852
5010;45,7552464
5011;45,398486
5012;41,37497879
5014;41,79432963
5016;44,8013504
5017;40,6424441
5018;41,06638125
5019;43,87014687
5020;37,519725
5021;46,0967811
5022;43,868942
5024;45,5206995
5024;45,5206995
5025;45,31510174
5025;45,31510174
5026;45,4277429
5026;45,4277429
5027;45,3497197
5027;45,3497197
5028;45,07787852
5028;45,07787852
5029;45,7552464
5029;45,7552464
5030;45,398486
5030;45,398486
5031;45,35763927
5032;41,6721968
5033;40,67785665
5034;40,26771867
5034;40,26771867
5035;46,27875983
5036;43,96069797
5038;40,3813942
5039;41,0228387
5041;41,63937749
5042;44,05356498
5043;45,30654142
5046;38,2371901
5047;39,53466937
5049;44,9054127
5050;43,98252646
5051;43,548473
5052;43,67231188
5053;40,702636
5054;45,79785904
5055;39,10127923
5056;37,5080386
5057;45,52604655
5058;41,8093267
5059;40,3863596
5060;40,8506962
5061;45,4942058
5061;45,4942058
5062;37,55617715
5064;44,7078432
5065;41,70534899
5065;41,70534899
5066;40,83226276
5067;42,36758716
5068;45,17394856
5069;45,51258283
5072;45,0467651
5073;40,8506962
5074;44,0642123
5075;41,8598934
5075;41,8598934
5076;44,46839011
5077;44,58057988
5080;45,43547233
5081;43,98252646
5082;40,8947879
5083;37,8241584
5084;41,833643
5085;43,09701518
5085;43,09701518
5086;44,98836997
5087;42,5177508
5088;45,4098919
5089;40,8081008
5089;40,8081008
5090;45,4382222
5091;45,4382222
5092;43,2309648
5093;45,1338401
5094;41,7346395
5095;44,6441944
5096;41,035585
5097;41,03247996
5098;41,03247996
5099;45,33098635
5100;37,06680884
5101;44,39804925
5102;40,90053807
5103;44,7708574
5104;39,27977537
5105;45,01892258
5105;45,01892258
5106;37,37175426
5107;43,7195895
5108;40,7295235
5109;37,44220831
5110;41,34345226
5111;39,28601759
5112;45,370728
5113;44,72299456
5114;44,49838152
5115;45,7757445
5116;44,35801554
5117;43,052847
